restaurant_id,restaurant_name,restaurant_type,address,rating,avg_price,rating_numbers,comments,url,delivery_fee,avg_dilivery_time
237,Yum Yum Asian Cuisine,Chinese Food,"193 Castle Shannon Boulevard, Pittsburgh, PA 15228",4.5,12.56,19,{},https://www.ubereats.com/store/yum-yum-asian-cuisine/qqzO6mizUnWMUeiyGNhpwg,,
238,Zen Noodle House,Chinese Food,"3531 Forbes Ave, Pittsburgh, PA 15213",4.6,9.8125,39,"{'The food & service are one of the best in the Oakland area.', 'They’re super friendly and the food is great!', 'one of the best foods in pittsburgh', 'Good soup', 'food is always hot and portions are huge', 'The best ramen, and such fresh ingredients.', 'I love their miso ramen! It’s delicious and very flavorful.', 'The food here is delicious', 'The spicy Akamaru is delicious!!! 🤤', 'My favorite restaurant. Love the rice dishes!', 'The noodles always taste super fresh and have a nice slightly chewy texture! Definitely one of the best noodle places in pgh!', 'Always a good meal and price to value..', 'Delicious!!!  Such a nice treat on a cold winter night!', 'Great Ramen and very quick service.', 'Delicious ramen! Best in the Pittsburgh area!', 'great noodles.'}",https://www.ubereats.com/store/zen-noodle-house/5JjxcJEvQR-PiIqf0Xeq7g,,
239,Hunan Cafe,Chinese Food,"1615a S Braddock Ave, Pittsburgh, PA 15218",4.7,12.40405594405594,84,"{'Great food', 'Convenient, delicious, and affordable.', 'Quick affordable and good', 'The food is so good i love it', 'Lots of food. Tastes great. Lasts me several meals.', 'So good, so hot and so much!', 'Their food is fresh tasting and delicious.', ""They always get my order right. They're always respectful when I pickup"", 'This is great food, it’s always piping hot when it arrives and the flavor is delicious! Highly recommend', 'Hunan Cafe is great. Food always arrives quick and it is still hot and fresh. Big portions as well.', 'love the general tso', 'Great food alway hot a fresh', 'Pretty good. Egg rolls are some of the best I had.', 'Everything always comes perfect and delicious every time!', 'Food is alway fresh and good very tasty best Chinese food around my area', 'Excellent Food&Eats.', 'Everything I have ordered from Hunan Cafe is delicious and consistently so.', 'habachi chicken was great for kids-not spicy!', ""they give very big portions of their general tso's chicken one order is enough to feed two people"", 'Food is always delicious and you get large portions and fast delivery', 'It’s the best', 'Their food is so delicious I always order the shrimp with lobster sauce. It is full of flavor and perfect everytime. Thank you! You guys are amazing!', ""The food is so fresh and the portions are huge! Everything I've ordered from them has always been delicious."", 'great portion size and taste', 'Always delicious and fresh', ""best tasting Asian food that I've had in a long time and I eat a lot of it"", 'Love the food!!', 'High quality and quantity. Good value. Always arrives hot.', 'Awesome food, good portions, kind staff.', 'food always good', 'its fast and always hot and they listen and do what is in notes', 'The best sesame chicken in town!', 'good food, consistent quality, nicely timed service, convenient location, very friendly staff', 'Their food is always absolutely delicious and fresh, and the staff is very friendly!', 'Great food! They always get my order right!', ""Simply Delicious! Enjoyed everything from soup to the Entre. Expert authentic recipe's. Attentive to my special requests. I DO recommend Hunan Café.."", 'the quality of the food is amazing, always fast, excellent taste, made to order and the portions are perfect! I have orfered from here many times in person n they never dissapoint. Thank you very much for always accomodating my special diet request!!'}",https://www.ubereats.com/store/hunan-cafe/GDQxq-7aSwSRfjdxUYN2Tg,,
240,Green Garden,Chinese Food,"300 Beverly Rd, Pittsburgh, PA 15216",4.5,11.294444444444455,39,"{'Delicious', 'Amazing fantastic food', 'Food is always hot, fresh, and tasty. Always follows any special instructions.', 'Great food and delivery is fast', 'Amazing', 'consistently fast and tasty'}",https://www.ubereats.com/store/green-garden/YwCV3eexSEWBr3aZg4k5Jg,,
241,Asian Garden,Chinese Food,"4136 Library Rd Ste C1, Pittsburgh, PA 15234",4.5,10.124838709677421,40,"{'The food is always delicious!', 'Food good fast delivery', 'Really good food and well priced.', 'Their food here is great, it’s a nice and small restaurant and their food is always fresh and delicious', 'Great price and the food is always so tasty!', 'Tasty, reasonably priced food. Always fast and reliable. Consistent quality. Love the Bo Bo Platter, house fried rice, teriyaki chicken skewers, plain lo mein, and shrimp egg roll.', 'Food is always hot, delucious & fast', 'Fast. hot, and always good.', 'Good', 'Great food quick service!!'}",https://www.ubereats.com/store/asian-garden/DH70l53PRJykAmSFBW9COg,,
242,Asian House,Chinese Food,"1300 Hoffman Blvd, Suite 1808, West Mifflin, PA 15122",4.5,9.88305084745763,75,"{'Last few times I have ordered Asian Cuisine it was horrible and over priced(from different restaurants). But this restaurant, had some of the best food I’ve had in a long long time. I will be reordering in the future.', 'They’re reasonably priced, and the quality is generally good.', 'FOOD IS DELICIOUS 😋', 'Food is awesome and my order is always right', ""The food is ALWAYS fresh and cooked perfectly. I've been a customer of this restaurant since the day it opened and will continue to eat here"", 'Good Tasty', 'Great food best egg rolls', 'great food at a great price. portions are huge', 'My food is always fresh and delicious\\n', 'i love their food & generous portions, follow notes & directions good', 'best fried dumplings around everything else has been great too.'}",https://www.ubereats.com/store/asian-house/XXWvJg0YQSWRBfyYWanuKA,,
243,Hunan Palace,Chinese Food,"2360 Ardmore Blvd, Pittsburgh, PA 15221",4.3,10.093939393939396,72,"{""They have the best General Tso chicken and egg rolls. It isn't too greasy""}",https://www.ubereats.com/store/hunan-palace/ixCOQzjdViibxGRWp9Jr4A,,
244,Jians Kitchen,Chinese Food,"5824 Forbes Avenue, Pittsburgh, PA 15217",4.8,16.438349514563054,12,{'very delicious spicy food'},https://www.ubereats.com/store/jians-kitchen/rzsgPD7tT0SalCRxYy5Rjg,,
245,Pan Asia Eatery,Chinese Food,"1130 Perry Highway, #26, Ross, PA 15237",4.9,9.12295081967213,14,"{'Unbelievably good. Orange chicken was outstanding, and the egg drop soup was delicious! Will absolutely order from again!', 'I love their soup and shrimp dumplings.', 'it was very quick and delicious', 'Amazing portions and delicious sesame chicken! Egg roll is okay. They give you loads of sauce!'}",https://www.ubereats.com/store/pan-asia-eatery/qcxKPwayRUCV-HBmd4_MDA,,
246,New Bamboo Gardens,Chinese Food,"1720 Greensburg Avenue, North Versailles, PA 15137",,13.51285714285715,,{},https://www.ubereats.com/store/new-bamboo-gardens/2hiLVXKRRnmy0q3Sbo3HeQ,,
247,Tasty Platters & Fried Chicken,Chinese Food,"4401 Old William Penn Hwy, Monroeville, PA 15146",,7.201875000000003,,{},https://www.ubereats.com/store/tasty-platters-%26-fried-chicken/Hdpid2zVTHeWMNcTORb0xg,,
248,Happy Home Buffet,Chinese Food,"4801 Mcknight Rd, Pittsburgh, PA 15237",,8.911600000000007,,{},https://www.ubereats.com/store/happy-home-buffet/eG_U3WkwRoCYXmAmdV-S7w,,
249,Korea Garden,Chinese Food,"414 Semple St, Pittsburgh, PA 15213",4.7,19.6787878787879,35,"{'Great taste and big portion', ""Every time I enjoy the food from Korea Garden, I'm reminded of my time living in Seoul, South Korea.  This place also has the best kimchi in Pittsburgh!"", 'The food is always so fresh and tasty!', 'Love their seafood pancake', 'Excellent dishes, great portions, fast delivery.', 'I love Korea garden as a korean :)'}",https://www.ubereats.com/store/korea-garden/VJ8QppQBS1-AC6anh6Cftg,,
250,Panda Asian Restaurant,Chinese Food,"238 Ingram Ave, Pittsburgh, PA 15205",,9.004683544303798,,{},https://www.ubereats.com/store/panda-asian-restaurant/2frN4z4UT3CUxduTkujg3A,,
251,Eastern palace Chinese restaurant,Chinese Food,"1203 Pioneer Trail, Canonsburg, PA 15317",,13.542592592592587,,{},https://www.ubereats.com/store/eastern-palace-chinese-restaurant/t9ngAuomQaC2KtLYnKEsXA,,
252,Sesame Inn Chinese Restaurant (Mount Lebanon),Chinese Food,"704 Washington Road, Pittsburgh, PA 15228",,15.25,,{},https://www.ubereats.com/store/sesame-inn-chinese-restaurant-mount-lebanon/bGiue_MuVH2XfCbTOwLNBw,,
253,Chengdu Gourmet (North Hills),Chinese Food,"4768 Mcknight Road, Pittsburgh, PA 15237",4.6,15.760624999999886,37,{},https://www.ubereats.com/store/chengdu-gourmet-north-hills/sHOKQ9F6VBeEnGPbATRnxA,,
254,JJ Pokē Bowl & Taiwanese Bubble Tea,Chinese Food,"110 Atwood St, Pittsburgh, PA 15213",4.9,6.912837837837836,200,"{'Wonderful', 'great food!', 'Delicious!', 'I love the grilled chicken bowl for the delicious meat and rich side dishes! I also love the Brown sugar Long tea. It tastes really good', 'I love this place !', 'My dad and I decided to try this place out, and we both pretty much got addicted to this place! Thank you for making delicious food.', 'I love their food!', 'Literally the best bubble tea EVER, and their poke is also phenomenal. Don’t hesitate, if you are thinking of eating here, go for it!', 'Always fresh and fast!', 'So yummy every time 🥰', 'good poke, good bubble tea :)', 'JJ poke bowl has one of the best poke bowls in Pittsburgh and is convenient to get to.', 'Amazing quality of ingredients. Delicious flavors. Quick delivery!', 'It’s great, fast and amazing', 'The food was amazing', 'Best poke bowls in Pittsburgh hands down! 10/10', 'Best bubble tea and very filling portions. My favorite is the rainbow', 'JJ poke is delicious and fast and always good quality. I love their food and tea', 'Tasty nutrient bowl and boba very good', 'Its always delicious with really good portion. The delivery is quick and i love boba tea', 'love all the poke bowl customization options and the neat snacks :-)', 'I absolutely love the custom bubble tea and the grilled eel is great', 'Everything is always so fresh and delicious, I can’t stop coming back!', 'The food is delicious! the portions are perfect for rhe price and the service is always on point and super friendly! Definitely the best poke bowl spot in Pittsburgh!', 'Great Poke bowls.', 'Fresh and consistently good!', 'Always delicious', 'Very yummy food at a reasonable price.', 'The food is always fresh and delicious.', 'Quality food and excellent service', 'Super good food and speedy service!', 'my favorite place in pittsburgh to get poke!! everything is always so good and their fish is very fresh and delicious. underrated in oakland!', 'Their poke bowls are super fresh!', 'They have the best boba in Pittsburgh', 'Great food! Always tasty and fresh!', 'Best poke in Pittsburgh', 'good', 'Dope food', 'huge poke bowls that are delish and keto friendly. love', 'Their fruit teas are so delicious, and their food is so fresh and fairly priced.', 'Every time I order it’s always delicious! Also, you get a good portion for the price.', 'Food is great!', 'I love their poke bowls!!', 'delicious food and very traditional. reminds me of home quite a bit.', 'Their build your own poke bowls are the best in the city.  I keep returning frequently just for those!  The crab salad and spicy salmon are so great!', 'Eel bowl is awesome', 'Thank you for always getting my order right!', 'Always fresh and delicious!  I love everything I’ve ever ordered from this place :)', 'Quality ingredients, perfect portion size for the price and most importantly, delicious.', 'The bubble tea is the best', 'Delicious food with nice service', 'Jj Poke Bowl is always super fresh and delicious. I have never been disappointed in their food and I’ve ordered a lot from them! The portions are great and the food is amazing. Love the build your own option!', 'Their bubble teas and bowls are so good!!', 'Good amount food it’s so good', 'I LOOOOOOVE JJ Poke so much. Their bowls are amazing and their bubble tea is my absolute favorite. We place some very large orders and not once has it been wrong.', 'Good service good food', 'Thank you for making good stuff ever:)', 'Always fresh, delicious, quality ingredients and enough food to keep me full all day!  Best and most customizable Poke in the area, and the Boba is a great complement to the food. I am a customer for life.', 'The ingredients are always super fresh i Iove eating here so much and the bubble tea is amazing!', 'We are addicted!', 'best boba in pgh 🥺💞🌸', 'I love jj poke! They are so yum', 'Best Poke in Pittsburgh by far\\n', 'i love the reliable, healthy and tasty dishes at JJ - not to mention their absolutely amazing bubble tea!', 'Delicious!!!', 'wow.', 'This is my go to for bubble tea! I often order for groups and they’ve never forgotten or missed anything on my order. Super reliable!!', 'Fresh ingredients and the absolute best Poke in Pittsburgh', 'always amazing tasting food!', 'Best salmon poke in Oakland, comfort food with some bubble tea to go with it', 'Their eel don is really good!', 'The best food in town.', 'My dad & I tried JJ Poke Bowl and we fell in love with their food! The best part about ordering Yakiniku Bento is that the ingredients that goes with rice, egg, and pork, changes every time- giving me the sense that I am getting a surprise by friend!', 'Always LOVE JJ Poke. I never feel gross after eating here- but I’m always full and satisfied! Hidden treasure in Pittsburgh 🙌🏼🙌🏼🙌🏼', 'Fast Delivery!!!', 'JJ is my weekly go to. My favorite! Yakiniku Bento is the best!', 'Delicious and healthy!', 'so yummy', 'Excellent food and bubble tea, consistent quality and speedy too!', 'tasty', 'Good food, consistent high quality, and the service is very fast.', 'Fresh. Convenient. Tasty.', 'why i love jjpoke there food is always fresh and packaged very nicely..', 'The absolute best!', 'Very good', 'One of my new favorite restaurants!', 'Honestly the best pokē in Pittsburgh! I order from here about twice a week, which is a little embarrassing to admit, but it’s true. Could not recommend a better bowl and bubble tea combo!', 'the BYO poké bowls are incredible! tasty & fresh & delicious. and I appreciate that they care about giving employees more personal/family time :)', 'I have always had great service and love the food it’s always fresh and so tasty!', 'They make the best poke!!', 'its by far the best poke bowl ive had since moving to Pittsburgh', 'Amazing food and always perfect quality!', 'Their food is always fresh and portions are reasonable for the price. Which when it comes to seafood is the utmost importance. I’ve not found another place in the burgh that comes close to their supper bowl. I recommend this to everyone.', 'Consistently very tasty food (love the taro tea and spicy salmon poke bento) and the price is really good and low delivery fee and it’s a local place', 'They are so delicious & always get my order right', 'They are always quick, consistent and delicious. My number one place to order!', 'We love poke and JJ poke is best poke!!', 'Fast service, fresh food, Great selection. Always exactly as ordered with pretty generous portions. Definitely the best poke bowl in Pittsburgh!', 'Food is always fresh and consistent. Delivery is efficient!', 'Delicious & Fresh every time.', 'love it guys great work', 'Always gets our order right! We love it there', 'Boba is delicious! \U0001f9cb', 'Why I love JJ Poke Bowl &Taiwanese Bubble Tea... \\nFresh, Made to order, Great concept for Poke, Staff are customer service oriented. Delicious*', 'This place is the best sushi place in the area! I love to customize the poke bowls.', 'Worth every penny. Always fantastic', 'great brown sugar bubble tea! it’s my favorite in the area', 'There food is so fresh and delicious.', 'so good', 'Always fresh ingredients, quick preparations, and reasonable pricing!', 'They are fresh and good evey time.', 'Consistent fresh food', 'The Food & Teas are always fresh & delicious'}",https://www.ubereats.com/store/jj-poke-bowl-%26-taiwanese-bubble-tea/G2BFa207SaqN2-iDbeI1cA,,
255,Mintt Indian Restaurant,Indian Food,"3033 Banksville Rd, Pittsburgh, PA 15216",4.7,11.869774011299423,180,"{'Amazing food, love the paneer 65!', 'they make the best paneer Biryani in Pittsburgh.', 'The food is always fresh and delicious!', 'Very good!', 'Good food for a good price!', 'Mintt is my go to Indian food restaurant in Pittsburgh. The food is always quick fresh and delicious.', 'I have never had a bad meal from here! It’s always great portions and phenomenal taste', 'I love paneer biryani', 'Consistently great food, always quick delivery and never misses any special instructions. Definitely my go-to place .', 'AMAZING chana masala and the naan is always warm and just right', 'Best Indian food this side of Pittsburgh', ""The food and service here is excellent.  It's so fragrant and flavorful and made with care!"", 'I love the taste of food from mintt resturant', 'Mintt indian is by far the best Indian restaurant in Pittsburgh ! I will not go anywhere else for chicken tikka masala.', 'Really good quality and balance of flavours.', 'huge portions', 'The food is always amazing!  Great portions, too!  I highly recommend!', ""The butter chicken and garlic naan is amazing and my go to order. It's so flavorful and perfectly cooked. I've been craving it all day so I'll most likely order it again tonight."", ""their dishes are always well prepared, and so tasty. I love their naan. Every meal I've had, has been exceptional"", 'I’ve tried so many Indian food restaurants all over Pittsburgh, but Mintt is the BEST. Food is ALWAYS fresh, tastes amazing, good portion sizes (always have extra for lunch the next day), the restaurant itself is also VERY clean. You gotta try it!', 'Food quality and taste is amazing and consistent.', 'I absolutely love the food and they make the order right every time', 'Nice spicy, lamb pieces good, ...curry leaves masala is the best.', 'I love the taste, perfect Indian food', 'Love their food.', ""mintt is the best indian food in Pittsburgh i have found since i moved here over 8 years ago. they consistently deliver good food. also it's very easy to distinguish between the currys it doesnt feel like a random sauce it feel correctly made. thank"", 'Great', 'They have yummy food', 'Best Paneer Biryani in Town - Period', ""Everything was fantastic! We got level Hot which had nice spice but wasn't overpowering. The best dish was the Dal Makhani. Will definitely order again."", 'They have the best garlic naan and butter chicken!!!! 10/10', 'Tasty vindaloo', 'Excellent food and delivery', ""The food is always fresh and tasty! I lived in india and this is by far the most authentic Indian I've had in Pittsburgh"", 'Love the paneer biryani here', 'one of the most authentic indian food in Pittsburgh'}",https://www.ubereats.com/store/mintt-indian-restaurant/AJt4EcGYTlanN5dknsPxpQ,,
256,People's Indian Restaurant,Indian Food,"5147 Penn Ave, Pittsburgh, PA 15224",4.8,11.585344827586228,200,"{'The food is always incredible!', 'Best indian food in Pittsburgh', 'So good, it put me to sleep. Like literally got sleepy after eating it was really good.', 'fantastic everything!', 'Curry is good', 'The biryani is simply amazing!', 'best paneer around', ""People's just has the best food!!!\\n\\nspice,taste,quality.."", 'Great quality food that is always delicious!', 'Best Indian food in the East End, and delivery is fast and packaged right!', 'Love their samosa chat, it’s my favorite thing they have', 'All good was deeeliscious!', 'Best raita I’ve ever tasted!!!', 'They are the nicest people, and the food is great, never a dish I didn’t love (and I’ve tried all their vegan options)', 'food is always excellent!', 'Best Indian food!!!', ""I Love People's Indian Restaurant! It's one of my favorite places to dine, especially for lunch. The food is amazing. The atmosphere is very welcoming, the staff are friendly. You kind of feel like family when you're here!"", 'Food was delicious. Hands down the best Indian in Pittsburgh. Authentic taste.', 'So delicious and hot, never had any of my food come cold, also very fast!', 'Great authentic Indian food!\\n', 'Very tasty! The Shahi Kofta was an interesting new flavor -- I highly reccomend. Defintely order on the spicier side of the scale (4+) if you want authentic flavor!', 'Everything was warm and delicious!', 'Best Indian food in Pittsburgh', 'reliable, great food, fast service!', 'good as always.  I thank you.', 'A creative buffet that has something for everyone.', 'Amazing flavors in every bite 😋', 'Good food. Yummm', 'The food is delicious! My 9 yr old daughter loves it and loves hers really spicy!! The naan is good too.', ""I don't usually rate places, but this was so good I had to. Every single thing I got was delicious, it arrived still hot and tasting as it would at the restaurant, and the value for the price couldn't be beat."", 'They always deliver on tasty food that packs a ton of flavor at a reasonable price you can’t beat it!', 'The mango lassi is more refreshing than the mango milkshake. They send plenty of food for the whole family.', 'The tastiest chicken tikka masala and mattar paneer!', 'Absolute best Indian on Uber eats', 'Really good and consistent', 'best korma in the city!', 'Authentic hot food', ""Best curry I've ever had."", 'Tasty spicy authentic Indian food - can’t go wrong', 'Seriously the best Indian food in Pittsburgh and our go-to. We love you!', 'delicious and gets here quickly. leftovers are just as good as fresh', 'Its great delicious food for an affordable price. I also love how you can choose the spice level', 'This restaurant has the best curry I have ever eaten. Everything I have tried from this restaurant is fantastic. Great flavor in every dish.', 'Order every time I am in town. Favorite for sure', 'Food is ALWAYS excellent!', 'Consistent quality and great taste at a good price.', 'The best chicken tikka masala I’ve ever had.', 'Food is always delicious and consistent', 'Never disappoints, the food is delicious.', 'The indian style pizza is really amazing!', 'Super tasty. Highly recommend!', 'Great consistent food', ""They're well worth a try: satisfying portions, safely packaging, flavorful delicacies, and great pricing!"", 'their food is always delicious and they always help the community.', 'simply the best Indian food in Pittsburgh. the kind staff just makes the food taste that much better and not to mention all the support they give to their local community! 12/10 would recommend', 'The food is delicious. It has unusual items that I like to try. The restaurant is a good community neighbor. They are involved in the community in positive ways.    Also prices are better than others.', 'Fresh and delicious I crave Indian food a lot and I always order from People’s', 'Food here tastes good and quality is stable.', 'The food is always delicious and made with quality ingredients', 'The best Indian food I’ve found in Pittsburgh. They don’t skimp on the spice, and the food is always warm and comforting.'}",https://www.ubereats.com/store/peoples-indian-restaurant/HZhQwAmlQHib7W7zHwrbGQ,,
257,Chutney's Indian Veg Kitchen,Indian Food,"1120 Park Manor Blvd , Suite B, Pittsburgh, PA 15205",4.5,11.697603305785123,38,"{'Best Indian food in Pittsburgh!', 'Because it is one and only vegetarian restaurants in Pittsburgh area and some of its food taste good too!!', 'Their food quality is consistent. One of the good Indian restaurants in Pittsburgh', 'Food is very tasty and always they meet my expectations.\\nBest Indian restaurant in PITT’s .', 'Always fresh , delicious and fast', 'I love there food and tastes great 👍🏻', 'Great Food', 'Love their veggie food specifically the South Indian authentic'}",https://www.ubereats.com/store/chutneys-indian-veg-kitchen/xSpd0YOnSk2FrLoT1Hs7gg,,
258,Naan Makes Sense Indian Cafe,Indian Food,"2890 Banksville Road, Pittsburgh, PA 15216",,9.367777777777784,,{},https://www.ubereats.com/store/naan-makes-sense-indian-cafe/VDN4P6b4XJG7TXJ7xgUhTA,,
259,Tamarind Savoring India (Greentree),Indian Food,"2101 Greentree Rd, Pittsburgh, PA 15220",4.3,11.252295081967215,72,"{'Everything is always delicous and authentic! I love it!!', 'Food is great every time!', 'perfect taste for me.', 'Best tikka masala around', 'Consistently good food!', 'Love the food', 'Good Indian food', 'Their gongura chicken is amazing, I order nearly every time. Got the dosa recently and it was also phenomenal. Great South Indian food!', 'Great Food', 'The food is so delicious!', 'Great!'}",https://www.ubereats.com/store/tamarind-savoring-india-greentree/CL5V6K3eQvusaRw6Ac0rYQ,,
260,Kabab & Curry Restaurant & Grill,Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",4.5,10.88310344827587,60,"{'Best chicken tikka masala in the area, and the tandoori wings are AMAZING!', 'It’s so good and flavorful.', 'great people and great food, i love there ingredients so bad. the best in Pittsburgh.', 'Consistent good taste !!!', 'Delicious and authentic options!', ""The curry here is FANTASTIC, and the levels of spice are just what you'd expect at each level. The rice tastes good even on its own and the naan is to die for. HIGHLY recommended, one of my all time favorite restaurants."", 'The food is always delicious, spice levels are perfect. Prices are great for the portion sizes too!', 'The goat curry was excellent! Tender and flavorful'}",https://www.ubereats.com/store/kabab-%26-curry-restaurant-%26-grill/jZ3x7vXRRQikO4N3v3ZWFw,,
261,Hyderabadi Kitchen,Indian Food,"338 S Bouquet St, Pittsburgh, PA 15213",4.2,11.279736842105269,73,"{'Their chicken biryani is awesome', 'The biriyani is good', 'Food tastes good', 'Amazing Biryani! Keep up the great work!'}",https://www.ubereats.com/store/hyderabadi-kitchen/JNd43zIpSN2n678GASiAYA,,
262,"Veggie Wonderland (111 Smithfield St,)",Indian Food,"111 Smithfield St, Pittsburgh,, PA 15222",,3.9825,,{},https://www.ubereats.com/store/veggie-wonderland-111-smithfield-st/FYVPbcJUU9yxMakB36XnTw,,
263,Badri's Biryani Bar (2890 Banksville Rd),Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",,16.540000000000006,,{},https://www.ubereats.com/store/badris-biryani-bar-2890-banksville-rd/L9V3gNkIVpqmlXckzX6X-A,,
264,Sagun Asian Restaurant,Indian Food,"4871 Clairton Boulevard, Pittsburgh, PA 15236",,10.421372549019615,,{},https://www.ubereats.com/store/sagun-asian-restaurant/jhmbtigEW3enq3Aps26q-Q,,
265,Mumbai Dessert Shack (2890 Banksville Rd),Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",,8.578235294117647,,{},https://www.ubereats.com/store/mumbai-dessert-shack-2890-banksville-rd/t7ZIAivhVvqIxrp3HRHueQ,,
266,Coriander Indian Grill,Indian Food,"2201 Murray Ave, Pittsburgh, PA 15217",4.6,10.901089108910897,87,{},https://www.ubereats.com/store/coriander-indian-grill/ZZbmE9ybVrOOXNcgnaEkAA,,
267,Choolaah Indian BBQ (Pittsburgh),Indian Food,"6114 Centre Ave, Pittsburgh, PA 15206",4.8,7.497343750000001,188,"{'Choolaah is a delicious affordable Indian option. Particularly if you on need some Indian for one.', 'Love the taste and freshness', 'Exactly what I was craving!', 'I love Choolah for always delivering the freshest of the fresh! :)', 'Easy to order', 'i love the food!', 'love their chicken wraps', 'Small selection....but good quality and super fresh', 'Great food high in flavor, something different from the normal food available in this city', 'They have the most delicious paneer and tikka masala. I also love the yogurt sauce.', 'Fast delivery, delicious food!', 'Choolah always hits the spot', 'Always fresh and great food!', 'I love the Indian flavors.', 'It’s healthy and filling.', 'I love their food and service', 'One of the best and healthiest food you can get in Pittsburgh!', 'Tasty affordable and fast!', 'It was fantastic!', 'Simply incredible food. Choolaah is like my family', 'I love this food! It’s inexpensive, nutritious and filling. Thank you so much !!', 'the wraps and the salad bowls are amazing! definitely recommend them.', 'Absolutely delicious!! Choolah has the best Chicken Tiki Masala in town.', ""It's just really really good"", 'They have great food thats reasonably priced and unbeatable', 'THANK YOU!', 'The food is delicious'}",https://www.ubereats.com/store/choolaah-indian-bbq-pittsburgh/qvW7IYA-RPyAduBpwjTAmg,,
268,Mezbaan Indian Cuisine,Indian Food,"111 Smithfield St, Pittsburgh, PA 15222",4.5,9.376818181818187,11,"{'Delicious and affordable', 'Nice and spicy!  Good medley of rice and onions and herbs.'}",https://www.ubereats.com/store/mezbaan-indian-cuisine/asLCdTVpRgancjggPY5HEw,,
269,Choolaah Indian BBQ (North Fayette),Indian Food,"227 Summit Park Drive, Pittsburgh, PA 15108",4.6,7.5704761904761915,63,"{'Good food. Not too oily. Well done and tasted fresh!', 'Really excellent food and nutritious too.', 'The food is always on time, hot, and very good.', 'I love Choolaah. My favorite is the Choolaah bowl with chicken, tofu, tikka masala, and some rice! Yum!', 'good food. buy a bottle of their hot sauce too', 'If you’re looking for something healthy and tasty then Choolahs is the place to go !', 'delicious!!', 'They have vegan options and their packaging is stellar!', 'Best chana masala and daal makhani', 'It’s super tasty', 'Fresh veggies & rich flavors'}",https://www.ubereats.com/store/choolaah-indian-bbq-north-fayette/UKaGItsiRm2DVho_0xbxZw,,
270,Halal Indian Monsoon (2890 Banksville Rd),Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",,21.708750000000006,,{},https://www.ubereats.com/store/halal-indian-monsoon-2890-banksville-rd/zphRhzOvXEKeY1NXPkZsPQ,,
271,The Indian Tandoori Kitchen (2890 Banksville Rd),Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",,14.744716981132083,,{},https://www.ubereats.com/store/the-indian-tandoori-kitchen-2890-banksville-rd/q2JW-IU7XNyRUs_gTD913A,,
272,Spice Affair,Indian Food,"8 Brilliant Ave, Pittsburgh, PA 15215",4.7,11.985294117647058,61,"{'The food was great and hot and delicious as usual.', 'Always delicious. Always.', 'Their food is always rich and delicious!', 'The food is always fresh and taste amazing. The portions are what you would expect them to be which I love.', 'very good food, prompt with orders', 'Amazing food, great flavor and quality.', 'Our food was fabulous. Look forward to ordering again.', '10'}",https://www.ubereats.com/store/spice-affair/0hYjcGhMQGWH_FyKGy6CNA,,
273,Cafe Delhi,Indian Food,"205 Mary St, Carnegie, PA 15106",4.6,19.612543859649122,128,"{'Cafe Delhi has great, authentic Indian cuisine. I especially like their butter chicken and vegetable samosas. The portions are generous as well.', 'Food is good and reasonably priced.', 'Hot food so yum', 'the egg fries rice feels fresh and home-made!', 'Great food, fast delivery!!', 'Amazing bhatura bread, tasty channa, and pretty good gulab jamun.', ""This restaurant is different from all Indian restaurants I've tried before. The quality of food is amazing the taste, the color the freshness of the food. I have been eating their for almost 4 years. I used to eat here everyday after college. Loveeee"", 'Delicious and quick food.', 'the food is consistently good.', 'Tasty food good service', 'Food is good. Especially the Chicken 65.', 'North indian style food', 'Great food. My order is always right.', 'Delhi Food is the best', 'Consistently delicious food!', ""Cafe Delhi's food is always delicious! Iorder a little extra just so i can have some for lunch the next day."", 'Very good and locally owned.', 'delicious indian food. chricken briyani is the best.', 'It’s good food', 'Love Cafe Delhi, always pleased with what I order.', 'love it. and it is aways hot and wrapped up great.', 'Great tasting Indian food items.', 'good food that comes with wonderful taste', 'Love the food here', 'Nice 👍', 'I love Cafe Delhi food as it tastes very good (authentic Indian) and with sufficient quality', 'Its reliably delicious and well made food, full of flavor and always fresh.', 'Great flavor. We will order from here again.', 'Always perfect and delicious', 'Their food is amazing and so consistent!', 'Because it’s amazing and I love there naan'}",https://www.ubereats.com/store/cafe-delhi/5TC1J7cmQwCohHjxgt7QQQ,,
274,Bengal Kabab House & Restaurant,Indian Food,"320 Atwood St, Pittsburgh, PA 15213",4.4,10.432461538461546,76,"{'Awesome lamb biryani and goat halim!', 'Absolutely delicious! And the pistachio kulfi was perfection', 'Perfect', 'Good quality food!', 'Great price, good portion, very tasty', 'i love their food. the people are also so nice', 'Incredible food and the biryani is especially immaculate ❤', 'Love the lentil soup', 'Love their food! It’s the best Indian food in Pittsburgh. Always fresh and full of flavor, and great portions for the price.', 'the food is amazing', 'Food is delicious, price is reasonable. Very nice experience'}",https://www.ubereats.com/store/bengal-kabab-house-%26-restaurant/sSHg3GfJT8ixmlWw8cat9g,,
